2026-04-11 11:57:38,166 | INFO |   [5/10] HC1011: acc=0.5000
2026-04-11 11:58:08,122 | INFO |   [6/10] HC1014: acc=0.5000
2026-04-11 11:58:36,838 | INFO |   [7/10] HC1017: acc=0.5000
2026-04-11 11:59:06,684 | INFO |   [8/10] HC1025: acc=0.5000
2026-04-11 11:59:35,874 | INFO |   [9/10] HC1035: acc=0.5000
2026-04-11 12:00:10,484 | INFO |   [10/10] HC1054: acc=0.5000
2026-04-11 12:00:10,484 | INFO | LOSO Mean Accuracy: 0.5000 (50.00%), std=0.0000
2026-04-11 12:00:10,488 | INFO | SVM grid result: C=0.1, gamma=0.03, mean=0.5000, std=0.0000
2026-04-11 12:00:10,488 | INFO | ============================================================
2026-04-11 12:00:10,488 | INFO | SVM grid: feature_set=enhanced, C=0.1, gamma=0.1
2026-04-11 12:00:10,488 | INFO | Seed 42, n_eval_subjects=10
2026-04-11 12:00:43,347 | INFO |   [1/10] DEP1003: acc=0.5000
2026-04-11 12:01:13,696 | INFO |   [2/10] DEP1030: acc=0.5000
2026-04-11 12:01:44,821 | INFO |   [3/10] DEP1032: acc=0.5000
2026-04-11 12:02:15,959 | INFO |   [4/10] HC1003: acc=0.5000
2026-04-11 12:02:47,132 | INFO |   [5/10] HC1011: acc=0.5000
2026-04-11 12:03:16,869 | INFO |   [6/10] HC1014: acc=0.5000
2026-04-11 12:03:46,327 | INFO |   [7/10] HC1017: acc=0.5000
2026-04-11 12:04:18,198 | INFO |   [8/10] HC1025: acc=0.5000
2026-04-11 12:04:49,064 | INFO |   [9/10] HC1035: acc=0.5000
2026-04-11 12:05:20,312 | INFO |   [10/10] HC1054: acc=0.5000
2026-04-11 12:05:20,312 | INFO | LOSO Mean Accuracy: 0.5000 (50.00%), std=0.0000
2026-04-11 12:05:20,314 | INFO | SVM grid result: C=0.1, gamma=0.1, mean=0.5000, std=0.0000
2026-04-11 12:05:20,314 | INFO | ============================================================
2026-04-11 12:05:20,314 | INFO | SVM grid: feature_set=enhanced, C=0.3, gamma=scale
